Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
10009,5.56,2,0.0,1.4456,False,False,True,False,False,True,False,False,True,False
10009,47.12,8,0.0,20.7328,False,False,True,False,False,True,False,False,False,False
94109,211.96,4,0.0,8.4784,False,False,True,False,False,False,False,True,True,False
6040,23.2,4,0.0,10.44,True,False,False,True,False,True,False,False,True,False
6040,7.36,2,0.0,0.1472,True,False,False,True,False,True,False,False,True,False
6040,104.79,7,0.0,29.3412,True,False,False,True,False,True,False,False,True,False
6040,1043.92,4,0.0,271.4192,True,False,False,True,False,True,False,False,False,False
78550,25.92,5,0.2,9.396,False,False,True,False,False,False,False,False,True,False
78550,53.424,3,0.2,4.6746,False,False,True,False,False,False,False,False,True,False
85705,8.16,5,0.7,-5.712,False,False,True,False,False,False,False,True,True,False
85705,1023.936,8,0.2,179.1888,False,False,True,False,False,False,False,True,False,True
85705,9.24,1,0.2,0.924,False,False,True,False,False,False,False,True,True,False
85705,479.04,10,0.2,-29.94,False,False,True,False,False,False,False,True,False,True
62301,99.136,4,0.2,30.98,False,False,False,True,False,False,False,False,True,False
2038,1488.424,7,0.3,-297.6848,False,False,True,True,False,True,False,False,False,False
77095,8.652,3,0.8,-20.3322,False,False,True,False,False,False,False,False,True,False
77095,23.832,3,0.2,2.6811,False,False,True,False,False,False,False,False,True,False
77095,12.176,4,0.8,-18.8728,False,False,True,False,False,False,False,False,True,False
94109,50.96,7,0.0,25.48,False,False,False,True,False,False,False,True,True,False
94109,49.536,3,0.2,17.3376,False,False,False,True,False,False,False,True,True,False
48180,41.9,2,0.0,8.799,False,True,False,True,False,False,False,False,False,True
33024,375.4575,3,0.45,-157.0095,False,False,True,False,False,False,True,False,False,False
33024,83.976,3,0.2,-1.0497,False,False,True,False,False,False,True,False,False,True
19140,482.34,4,0.7,-337.638,False,False,True,True,False,True,False,False,False,True
19140,2.96,1,0.2,0.777,False,False,True,True,False,True,False,False,False,False
45231,2.624,1,0.2,0.4264,False,False,False,False,False,True,False,False,True,False
10009,23.36,4,0.2,7.884,False,False,True,False,False,True,False,False,True,False
10009,39.98,2,0.0,13.5932,False,False,True,False,False,True,False,False,False,True
98198,246.384,2,0.2,27.7182,False,True,False,False,False,False,False,True,False,True
98198,1799.97,3,0.0,701.9883,False,True,False,False,False,False,False,True,False,True
61604,12.462,3,0.8,-20.5623,False,True,False,True,False,False,False,False,True,False
89115,75.792,3,0.2,25.5798,False,False,True,False,True,False,False,True,True,False
2886,49.96,2,0.0,9.4924,False,True,False,True,False,True,False,False,True,False
2886,12.96,2,0.0,6.2208,False,True,False,True,False,True,False,False,True,False
49201,70.12,4,0.0,21.036,False,False,True,False,True,False,False,False,True,False
77036,35.952,3,0.2,3.5952,False,True,False,False,False,False,False,False,True,False
77036,2396.2656,4,0.32,-317.1528,False,True,False,False,False,False,False,False,False,False
77036,131.136,4,0.2,-32.784,False,True,False,False,False,False,False,False,True,False
77036,57.584,2,0.2,0.7198,False,True,False,False,False,False,False,False,False,True
33180,9.568,2,0.2,3.4684,False,False,False,False,False,False,True,False,True,False
28403,39.072,6,0.2,9.768,False,False,True,True,False,False,True,False,True,False
10024,35.91,3,0.0,9.6957,False,False,True,False,False,True,False,False,True,False
94110,179.95,5,0.0,37.7895,False,False,True,False,False,False,False,True,False,True
94110,1199.976,3,0.2,434.9913,False,False,True,False,False,False,False,True,False,True
94110,27.15,5,0.0,13.3035,False,False,True,False,False,False,False,True,True,False
94110,1004.024,7,0.2,-112.9527,False,False,True,False,False,False,False,True,False,False
94110,9.68,1,0.0,4.6464,False,False,True,False,False,False,False,True,True,False
94110,28.35,9,0.0,13.608,False,False,True,False,False,False,False,True,True,False
94110,55.98,1,0.0,27.4302,False,False,True,False,False,False,False,True,True,False
94110,1336.829,13,0.15,31.4548,False,False,True,False,False,False,False,True,False,False
94110,113.568,2,0.2,-18.4548,False,False,True,False,False,False,False,True,False,False
98105,139.86,7,0.0,65.7342,False,False,True,True,False,False,False,True,True,False
98105,307.136,4,0.2,26.8744,False,False,True,True,False,False,False,True,False,False
92646,95.92,8,0.0,25.8984,False,False,True,False,False,False,False,True,True,False
90004,383.8,5,0.2,38.38,False,False,True,False,False,False,False,True,False,False
40475,5.78,1,0.0,2.8322,False,False,True,True,False,False,True,False,True,False
90045,9.32,4,0.0,2.7028,False,False,True,True,False,False,False,True,True,False
90045,15.25,1,0.0,7.015,False,False,True,True,False,False,False,True,True,False
80027,196.752,6,0.2,56.5662,False,False,False,False,False,False,False,True,False,True
1841,56.56,4,0.0,14.7056,False,False,True,True,False,True,False,False,False,False
1841,32.7,3,0.0,8.502,False,False,True,True,False,True,False,False,True,False
39212,866.4,4,0.0,225.264,False,True,False,False,False,False,True,False,False,False
48187,28.4,2,0.0,11.076,False,True,False,True,False,False,False,False,False,False
48187,287.92,8,0.0,138.2016,False,True,False,True,False,False,False,False,True,False
10801,69.99,1,0.0,30.0957,False,False,False,False,True,True,False,False,False,True
78207,6.672,6,0.2,0.5004,False,False,True,True,False,False,False,False,True,False
28052,189.588,2,0.7,-145.3508,False,False,True,False,True,False,True,False,True,False
28052,408.744,7,0.2,76.6395,False,False,True,False,True,False,True,False,False,True
28052,291.96,5,0.2,54.7425,False,False,True,False,True,False,True,False,False,True
28052,4.768,2,0.2,-0.7748,False,False,True,False,True,False,True,False,True,False
1852,714.3,5,0.0,207.147,False,False,False,False,False,True,False,False,True,False
32216,4.812,2,0.7,-3.6892,False,False,True,False,False,False,True,False,True,False
32216,247.8,5,0.2,-18.585,False,False,True,False,False,False,True,False,False,True
60623,1007.979,3,0.3,43.1991,False,True,False,False,True,False,False,False,False,True
60623,313.488,7,0.2,113.6394,False,True,False,False,True,False,False,False,True,False
77070,31.872,8,0.2,11.5536,False,False,True,True,False,False,False,False,True,False
10024,207.846,3,0.1,2.3094,False,True,False,True,False,True,False,False,False,False
48227,12.22,1,0.0,3.666,False,True,False,False,False,False,False,False,False,False
48227,194.94,3,0.0,23.3928,False,True,False,False,False,False,False,False,True,False
48227,70.95,3,0.0,20.5755,False,True,False,False,False,False,False,False,True,False
48227,91.36,4,0.0,42.0256,False,True,False,False,False,False,False,False,True,False
48227,242.94,3,0.0,29.1528,False,True,False,False,False,False,False,False,False,False
48227,22.05,7,0.0,10.584,False,True,False,False,False,False,False,False,True,False
47201,2.91,1,0.0,1.3677,False,True,False,False,False,False,False,False,False,False
13021,59.52,3,0.0,15.4752,False,True,False,False,False,True,False,False,True,False
13021,161.94,3,0.0,9.7164,False,True,False,False,False,True,False,False,True,False
13021,263.88,6,0.0,71.2476,False,True,False,False,False,True,False,False,True,False
13021,30.48,3,0.0,7.9248,False,True,False,False,False,True,False,False,True,False
13021,9.84,3,0.0,2.8536,False,True,False,False,False,True,False,False,True,False
13021,35.12,4,0.0,9.1312,False,True,False,False,False,True,False,False,False,True
44312,284.364,2,0.4,-75.8304,False,False,True,True,False,True,False,False,False,False
44312,665.408,2,0.2,66.5408,False,False,True,True,False,True,False,False,True,False
73071,63.88,4,0.0,24.9132,False,False,True,True,False,False,False,False,False,True
94521,129.568,2,0.2,-24.294,False,False,True,False,False,False,False,True,False,False
62521,747.558,3,0.3,-96.1146,False,False,True,False,False,False,False,False,False,False
62521,8.928,2,0.2,3.348,False,False,True,False,False,False,False,False,True,False
98115,103.92,4,0.0,36.372,False,False,True,False,False,False,False,True,True,False
98115,899.91,9,0.0,377.9622,False,False,True,False,False,False,False,True,False,True
98115,51.312,3,0.2,18.6006,False,False,True,False,False,False,False,True,True,False
85023,23.56,5,0.2,7.068,False,False,True,False,True,False,False,True,False,False
85023,1272.63,6,0.5,-814.4832,False,False,True,False,True,False,False,True,False,False
85023,28.485,5,0.7,-20.889,False,False,True,False,True,False,False,True,True,False
85023,185.376,2,0.2,-34.758,False,False,True,False,True,False,False,True,True,False
85023,78.272,2,0.2,5.8704,False,False,True,False,True,False,False,True,True,False
60068,254.744,7,0.6,-312.0614,False,False,True,False,True,False,False,False,False,False
79109,205.3328,2,0.32,-36.2352,False,False,True,True,False,False,False,False,False,False
60610,4.788,3,0.8,-7.9002,False,True,False,False,False,False,False,False,True,False
11757,55.48,1,0.0,26.6304,False,False,True,True,False,True,False,False,True,False
94110,340.92,3,0.0,3.4092,False,True,False,False,False,False,False,True,True,False
94110,222.666,2,0.15,10.4784,False,True,False,False,False,False,False,True,False,False
94110,703.968,4,0.2,87.996,False,True,False,False,False,False,False,True,False,True
94110,92.52,6,0.0,24.9804,False,True,False,False,False,False,False,True,True,False
94110,62.65,7,0.0,28.819,False,True,False,False,False,False,False,True,True,False
94110,94.85,5,0.0,45.528,False,True,False,False,False,False,False,True,True,False
90008,95.76,6,0.2,7.182,False,False,True,True,False,False,False,True,False,True
12180,40.2,3,0.0,19.296,False,False,True,False,False,True,False,False,False,False
10024,14.7,5,0.0,6.615,False,False,True,True,False,True,False,False,True,False
10024,704.25,5,0.0,84.51,False,False,True,True,False,True,False,False,True,False
92024,9.09,3,0.0,1.9089,False,False,True,False,False,False,False,True,False,True
10024,5.96,2,0.0,1.6688,False,False,True,False,False,True,False,False,True,False
10024,159.98,2,0.0,57.5928,False,False,True,False,False,True,False,False,False,True
90045,29.6,2,0.0,14.8,False,False,False,False,True,False,False,True,True,False
90045,514.165,5,0.15,-30.245,False,False,False,False,True,False,False,True,False,False
90045,279.96,5,0.2,17.4975,False,False,False,False,True,False,False,True,False,True
60610,2735.952,6,0.2,341.994,False,False,False,False,False,False,False,False,False,True
77340,7.992,1,0.2,0.5994,False,True,False,False,True,False,False,False,False,True
77340,63.984,2,0.2,10.3974,False,True,False,False,True,False,False,False,False,True
77340,70.368,2,0.2,6.1572,False,True,False,False,True,False,False,False,True,False
14609,449.15,5,0.0,8.983,False,False,True,False,False,True,False,False,True,False
14609,11.07,3,0.0,5.0922,False,False,True,False,False,True,False,False,True,False
98115,93.98,2,0.0,13.1572,False,False,True,False,False,False,False,True,False,True
38109,189.882,3,0.4,-94.941,False,True,False,False,False,False,True,False,False,False
72701,105.42,2,0.0,51.6558,False,False,True,False,False,False,True,False,True,False
92627,119.616,8,0.2,40.3704,False,False,True,False,False,False,False,True,True,False
92627,255.76,4,0.0,81.8432,False,False,True,False,False,False,False,True,False,False
92627,241.568,2,0.2,18.1176,False,False,True,False,False,False,False,True,False,False
92627,69.3,9,0.0,22.869,False,False,True,False,False,False,False,True,False,False
80134,22.62,2,0.7,-15.08,False,False,True,True,False,False,False,True,True,False
80134,14.952,2,0.7,-11.9616,False,False,True,True,False,False,False,True,True,False
80134,801.568,2,0.2,50.098,False,False,True,True,False,False,False,True,False,False
80134,2.376,3,0.7,-1.9008,False,False,True,True,False,False,False,True,True,False
80134,32.792,1,0.2,11.8871,False,False,True,True,False,False,False,True,True,False
10024,15.92,5,0.2,5.373,False,True,False,True,False,True,False,False,True,False
30318,2.74,1,0.0,0.7398,False,False,True,False,False,False,True,False,True,False
30318,8.34,3,0.0,2.1684,False,False,True,False,False,False,True,False,True,False
30318,46.74,3,0.0,11.685,False,False,True,False,False,False,True,False,True,False
30318,6354.95,5,0.0,3177.475,False,False,True,False,False,False,True,False,True,False
64118,126.3,3,0.0,40.416,False,False,False,False,False,False,False,False,False,False
64118,38.04,2,0.0,12.1728,False,False,False,False,False,False,False,False,False,True
43055,7.152,3,0.2,0.7152,False,False,False,False,False,True,False,False,True,False
90049,6.63,3,0.0,1.7901,False,False,True,False,False,False,False,True,True,False
90049,5.88,2,0.0,1.7052,False,False,True,False,False,False,False,True,True,False
59405,2999.95,5,0.0,1379.977,False,False,True,False,True,False,False,True,False,True
59405,51.45,3,0.0,13.8915,False,False,True,False,True,False,False,True,True,False
59405,11.96,2,0.0,5.382,False,False,True,False,True,False,False,True,True,False
59405,1126.02,3,0.0,56.301,False,False,True,False,True,False,False,True,True,False
77041,18.392,1,0.2,5.2877,False,False,True,False,False,False,False,False,False,True
77041,129.568,2,0.2,-25.9136,False,False,True,False,False,False,False,False,True,False
77041,14.112,9,0.8,-21.168,False,False,True,False,False,False,False,False,True,False
48234,210.98,2,0.0,21.098,False,False,False,True,False,False,False,False,False,False
90032,55.176,3,0.2,-12.4146,False,False,False,False,False,False,False,True,False,True
90032,66.26,2,0.0,27.1666,False,False,False,False,False,False,False,True,False,True
1841,22.2,5,0.0,10.434,False,False,True,False,False,True,False,False,True,False
33801,683.952,3,0.2,42.747,False,False,True,False,True,False,True,False,False,False
33801,45.696,3,0.2,5.1408,False,False,True,False,True,False,True,False,False,False
19134,36.336,3,0.2,-7.2672,False,False,True,False,False,True,False,False,True,False
19134,666.248,1,0.2,-149.9058,False,False,True,False,False,True,False,False,True,False
19134,52.512,6,0.2,19.692,False,False,True,False,False,True,False,False,True,False
90036,190.72,1,0.2,11.92,False,True,False,True,False,False,False,True,False,False
90032,47.94,3,0.0,2.397,False,False,True,False,False,False,False,True,False,False
36116,979.95,5,0.0,274.386,False,True,False,False,False,False,True,False,False,True
36116,22.75,5,0.0,11.375,False,True,False,False,False,False,True,False,True,False
85204,16.768,2,0.2,1.4672,False,False,True,False,False,False,False,True,True,False
60653,42.616,7,0.8,-68.1856,False,True,False,False,False,False,False,False,True,False
10009,10.752,4,0.2,3.36,False,False,True,False,True,True,False,False,True,False
